
VFG043297(gb|WP_011860700)	VFC0204)]	 flagellar protein export ATPase FliI flagella - Motility difficile 630]	Clostridium

VFG043298(gb|WP_003435998)	VFC0204)]	 flagellar export protein FliJ flagella - Motility difficile 630]	Clostridium

VFG043299(gb|WP_011860702)	VFC0204)]	 flagellar hook-length control protein FliK flagella - Motility difficile 630]	Clostridium

VFG043300(gb|WP_011860703)	VFC0204)]	 flagellar basal body rod modification protein FlgD flagella - Motility difficile 630]	Clostridium

VFG043301(gb|WP_011860704)	VFC0204)]	 flagellar hook-basal body complex protein flagella - Motility difficile 630]	Clostridium

VFG043302(gb|WP_003425222)	VFC0204)]	 flagellar FlbD family protein flagella - Motility difficile 630]	Clostridium

VFG043303(gb|WP_003425220)	VFC0204)]	 MotA/TolQ/ExbB proton channel family protein flagella - Motility difficile 630]	Clostridium

VFG043304(gb|WP_003435983)	VFC0204)]	 OmpA family protein flagella - Motility difficile 630]	Clostridium

VFG043305(gb|WP_003435981)	VFC0204)]	 flagellar basal body-associated FliL family protein flagella - Motility difficile 630]	Clostridium

VFG043306(gb|WP_011860705)	VFC0204)]	 flagellar biosynthesis protein FliZ flagella - Motility difficile 630]	Clostridium

VFG043307(gb|WP_003435977)	VFC0204)]	 flagellar type III secretion system pore protein FliP flagella - Motility difficile 630]	Clostridium

VFG043308(gb|WP_003435976)	VFC0204)]	 flagellar biosynthesis protein FliQ flagella - Motility difficile 630]	Clostridium

VFG043309(gb|WP_011860706)	VFC0204)]	 fused FliR family export protein/FlhB family type III secretion system protein flagella - Motility difficile 630]	Clostridium

VFG043310(gb|WP_011860707)	VFC0204)]	 flagellar biosynthesis protein FlhA flagella - Motility difficile 630]	Clostridium

VFG043311(gb|WP_011860708)	VFC0204)]	 flagellar biosynthesis protein FlhF flagella - Motility difficile 630]	Clostridium

VFG043312(gb|WP_011860709)	VFC0204)]	 MinD/ParA family protein flagella - Motility difficile 630]	Clostridium

VFG043313(gb|WP_003435969)	VFC0204)]	 FliA/WhiG family RNA polymerase sigma factor flagella - Motility difficile 630]	Clostridium

VFG043314(gb|WP_011860711)	VFC0204)]	 flagellar basal body rod protein FlgG flagella - Motility difficile 630]	Clostridium

VFG043315(gb|WP_009901767)	VFC0204)]	 flagellar basal body rod protein FlgG flagella - Motility difficile 630]	Clostridium

VFG043316(gb|WP_011860712)	VFC0204)]	 FliM/FliN family flagellar motor switch protein flagella - Motility difficile 630]	Clostridium

VFG043317(gb|WP_003425190)	VFC0204)]	 FliM/FliN family flagellar motor switch protein flagella - Motility difficile 630]	Clostridium

VFG043440(gb|WP_011010006)	VFC0001)]	 elongation factor G-binding protein - Adherence perfringens str. 13]	Clostridium

VFG043656(gb|WP_003377818)	VFC0235)]	 C2 toxin toxin - Exotoxin botulinum C str. 203U28]	Clostridium

VFG043658(gb|CAA66611)	VFC0235)]	 Sa component - Exotoxin spiroforme str. CS246]	Clostridium

VFG043659(gb|CAA66612)	VFC0235)]	 Sb component - Exotoxin spiroforme str. CS246]	Clostridium

VFG043660(gb|AAB67304)	VFC0235)]	 ADP-ribosyltransferase enzymatic component - Exotoxin difficile CD196]	Clostridium

VFG043661(gb|AAB67305)	VFC0235)]	 ADP-ribosyltransferase binding component - Exotoxin difficile CD196]	Clostridium

VFG043665(gb|AAA23212)	VFC0235)]	 C3 ADP-ribosyltransferase toxin - Exotoxin botulinum]	Clostridium

VFG043666(gb|CAA60674)	VFC0235)]	 C3 ADP-ribosyltransferase toxin - Exotoxin limosum str. 2]	Clostridium

VFG043744(gb|CAA57959)	VFC0235)]	 cytotoxin L - Exotoxin sordellii str. 6018]	Clostridium

VFG043768(gb|WP_012703873)	VFC0235)]	 botulinum neurotoxin type A - Exotoxin botulinum A2 str. Kyoto]	Clostridium

VFG043769(gb|WP_012720356)	VFC0235)]	 botulinum neurotoxin type A - Exotoxin botulinum Ba4 str. 657]	Clostridium

VFG043770(gb|ABM73984)	VFC0235)]	 neurotoxin B - Exotoxin botulinum str. Prevot 59]	Clostridium

VFG043771(gb|ABM73977)	VFC0235)]	 neurotoxin B - Exotoxin botulinum str. CDC 795]	Clostridium

VFG043772(gb|AAL11498)	VFC0235)]	 type B cryptic neurotoxin - Exotoxin botulinum Ab str. 588]	Clostridium

VFG043773(gb|YP_398516)	VFC0235)]	 botulinum neurotoxin, BoNT - Exotoxin botulinum C str. Stockholm]	Clostridium

VFG043774(gb|AAB24244)	VFC0235)]	 botulinum neurotoxin, BoNT - Exotoxin botulinum D str. CB16]	Clostridium

VFG043775(gb|BAB86845)	VFC0235)]	 botulinum neurotoxin, BoNT - Exotoxin botulinum E str. 35396]	Clostridium

VFG043776(gb|ABM73981)	VFC0235)]	 neurotoxin E - Exotoxin botulinum str. CDC 5247]	Clostridium

VFG043777(gb|ABM73980)	VFC0235)]	 neurotoxin E - Exotoxin botulinum E3 str. Alaska E43]	Clostridium

VFG043778(gb|CAA52275)	VFC0235)]	 botulinum neurotoxin, BoNT - Exotoxin botulinum G str. 113/30, NCFB 3012]	Clostridium

VFG043779(gb|CAA43998)	VFC0235)]	 botulinum neurotoxin - Exotoxin butyricum str. ATCC43755]	Clostridium

VFG043780(gb|BAB03512)	VFC0235)]	 type E botulinum toxin - Exotoxin butyricum str. LCL 155]	Clostridium

VFG043912(gb|CAA63860)	VFC0235)]	 cbm71 mosquitocidal toxin - Exotoxin bifermentans subspecies malaysia str. CH18]	Clostridium

VFG043913(gb|CAA67841)	VFC0235)]	 cbm72 mosquitocidal toxin - Exotoxin bifermentans subspecies malaysia str. CH18]	Clostridium

VFG044001(gb|WP_003411432)	VFC0235)]	 thiol-activated cytolysin family protein - Exotoxin butyricum 5521]	Clostridium

VFG044002(gb|WP_012423426)	VFC0235)]	 perfringolysin O - Exotoxin botulinum B str. Eklund 17B]	Clostridium

VFG044003(gb|WP_012451057)	VFC0235)]	 thiol-activated cytolysin family protein - Exotoxin botulinum E3 str. Alaska E43]	Clostridium

VFG044004(gb|WP_003364824)	VFC0235)]	 thiol-activated cytolysin family protein - Exotoxin botulinum C str. Eklund]	Clostridium

VFG044005(gb|WP_011722174)	VFC0235)]	 thiol-activated cytolysin family protein - Exotoxin novyi NT]	Clostridium

VFG044015(gb|ACN73257)	VFC0235)]	 necrotic enteritis toxin B - Exotoxin perfringens str. GrE ABAT]	Clostridium

VFG044020(gb|ACF93710)	VFC0235)]	 delta toxin - Exotoxin perfringens str. NCTC8131]	Clostridium

VFG044024(gb|ACA60977)	VFC0235)]	 alpha-toxin - Exotoxin septicum str. NH2]	Clostridium

VFG044025(gb|WP_012669495)	VFC0235)]	 C2 toxin toxin - Exotoxin botulinum C str. 203U28]	Clostridium

VFG050211(gb|WP_010968279)	VFC0001)]	 collagen adhesin - Adherence perfringens str. 13]	Clostridium

VFG050212(gb|WP_011861707)	VFC0001)]	 SrtB-anchored collagen-binding adhesin - Adherence difficile 630]	Clostridium

VFG050213(gb|WP_011861889)	VFC0001)]	 Cys-Gln thioester bond-forming surface protein - Adherence difficile 630]	Clostridium

VFG050214(gb|WP_011860844)	VFC0001)]	 hemagglutinin/adhesin - Adherence difficile 630]	Clostridium

VFG050215(gb|WP_011861680)	VFC0251)]	 cell wall-binding cysteine protease Cwp84 - Exoenzyme difficile 630]	Clostridium

VFG050216(gb|WP_011861847)	VFC0001)]	 collagen-binding adhesin CbpA - Adherence difficile 630]	Clostridium

VFG050217(gb|WP_011860976)	VFC0001)]	 ABC transporter substrate-binding protein - Adherence difficile 630]	Clostridium

VFG050218(gb|WP_011861706)	VFC0251)]	 zinc metalloprotease Zmp1 - Exoenzyme difficile 630]	Clostridium

VFG051287(gb|WP_003366488.1)	VFC0235)]	 C3 ADP-ribosyltransferase toxin - Exotoxin botulinum C str. Eklund]	Clostridium

VFG002198(gb|WP_003850266)	VFC0235)]	 Diphtheria toxin precursor - Exotoxin diphtheriae NCTC 13129]	Corynebacterium

VFG002199(gb|WP_010935501)	VFC0001)]	 SpaA-type pili minor subunit SpaC pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG002200(gb|WP_010935502)	VFC0001)]	 SpaA-type pili minor subunit SpaB pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG002201(gb|WP_010935504)	VFC0001)]	 SpaA-type pili major subunit SpaA pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG002202(gb|WP_010934132)	VFC0001)]	 SpaD-type pili major subunit SpaD pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG002203(gb|WP_010934134)	VFC0001)]	 SpaD-type pili minor subunit SpaE pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG002204(gb|WP_010934135)	VFC0001)]	 SpaD-type pili minor subunit SpaF, pilus tip protein pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG002205(gb|WP_010935677)	VFC0001)]	 SpaH-type pili minorsubunit SpaI pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG002206(gb|WP_010935680)	VFC0001)]	 SpaH-type pili major subunit SpaH pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG002207(gb|WP_010935681)	VFC0001)]	 SpaH-type pili minorsubunit SpaG, pilus tip protein pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG013665(gb|WP_006768895)	VFC0001)]	 SpaA-type pili major subunit SpaA pili - Adherence efficiens YS-314]	Corynebacterium

VFG013666(gb|WP_006769190)	VFC0001)]	 SpaA-type pili major subunit SpaA pili - Adherence efficiens YS-314]	Corynebacterium

VFG013667(gb|WP_006769188)	VFC0001)]	 SpaA-type pili major subunit SpaA pili - Adherence efficiens YS-314]	Corynebacterium

VFG013668(gb|WP_010935503)	VFC0001)]	 fimbrial associated sortase pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG013669(gb|WP_011076064)	VFC0001)]	 fimbrial associated sortase pili - Adherence efficiens YS-314]	Corynebacterium

VFG013672(gb|WP_010934130)	VFC0001)]	 fimbrial associated sortase pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG013674(gb|WP_011274070)	VFC0001)]	 SpaD-type pili major subunit SpaD pili - Adherence jeikeium K411]	Corynebacterium

VFG013675(gb|WP_011898032)	VFC0001)]	 SpaD-type pili major subunit SpaD pili - Adherence glutamicum R]	Corynebacterium

VFG013676(gb|WP_010934133)	VFC0001)]	 fimbrial associated sortase pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG013677(gb|WP_011274069)	VFC0001)]	 fimbrial associated sortase pili - Adherence jeikeium K411]	Corynebacterium

VFG013679(gb|WP_035011812)	VFC0001)]	 SpaD-type pili minor subunit SpaE pili - Adherence jeikeium K411]	Corynebacterium

VFG013682(gb|WP_010935678)	VFC0001)]	 fimbrial associated sortase pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG013683(gb|WP_011898033)	VFC0001)]	 fimbrial associated sortase pili - Adherence glutamicum R]	Corynebacterium

VFG013684(gb|WP_011898036)	VFC0001)]	 fimbrial associated sortase pili - Adherence glutamicum R]	Corynebacterium

VFG013685(gb|WP_010935679)	VFC0001)]	 fimbrial associated sortase pili - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG013686(gb|WP_006769191)	VFC0001)]	 fimbrial associated sortase pili - Adherence efficiens YS-314]	Corynebacterium

VFG013687(gb|WP_049783621)	VFC0001)]	 fimbrial associated sortase pili - Adherence efficiens YS-314]	Corynebacterium

VFG013689(gb|WP_011898034)	VFC0001)]	 SpaH-type pili major subunit SpaH pili - Adherence glutamicum R]	Corynebacterium

VFG013691(gb|WP_010935545)	VFC0001)]	 DUF11 domain-containing protein pilus proteins - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG013692(gb|WP_080561518)	VFC0001)]	 DUF11 domain-containing protein pilus proteins - Adherence jeikeium K411]	Corynebacterium

VFG013693(gb|WP_010934306)	VFC0001)]	 choice-of-anchor M domain-containing protein pilus proteins - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG013694(gb|WP_011274186)	VFC0001)]	 TIGR03773 family transporter-associated surface protein pilus proteins - Adherence jeikeium K411]	Corynebacterium

VFG013695(gb|WP_011272780)	VFC0001)]	 hypothetical protein pilus proteins - Adherence jeikeium K411]	Corynebacterium

VFG013696(gb|WP_158306310)	VFC0001)]	 Cna B-type domain-containing protein protein - Adherence jeikeium K411]	Corynebacterium

VFG013698(gb|WP_010934021)	VFC0272)]	 ABC transporter substrate-binding protein iron uptake system - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013699(gb|WP_011273221)	VFC0272)]	 ABC transporter substrate-binding protein iron uptake system - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013700(gb|WP_010934022)	VFC0272)]	 iron ABC transporter permease iron uptake system - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013701(gb|WP_034965332)	VFC0272)]	 iron ABC transporter permease iron uptake system - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013702(gb|WP_010934023)	VFC0272)]	 ABC transporter ATP-binding protein iron uptake system - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013703(gb|WP_011273220)	VFC0272)]	 ABC transporter ATP-binding protein iron uptake system - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013704(gb|WP_010934430)	VFC0272)]	 ABC transporter substrate-binding protein heme transporter - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013705(gb|WP_173362251)	VFC0272)]	 ABC transporter substrate-binding protein heme transporter - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013706(gb|WP_011896673)	VFC0272)]	 hemin ABC transporter substrate-binding protein heme transporter - Nutritional/Metabolic factor glutamicum R]	Corynebacterium

VFG013707(gb|WP_003859750)	DSM	 hemin ABC transporter substrate-binding protein heme transporter - Nutritional/Metabolic factor glutamicum ATCC 13032 20300)]	Corynebacterium

VFG013709(gb|WP_010934431)	VFC0272)]	 iron ABC transporter permease heme transporter - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013710(gb|WP_011273029)	VFC0272)]	 iron ABC transporter permease heme transporter - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013711(gb|WP_011075103)	VFC0272)]	 iron ABC transporter permease heme transporter - Nutritional/Metabolic factor efficiens YS-314]	Corynebacterium

VFG013712(gb|WP_003855485)	VFC0272)]	 iron ABC transporter permease heme transporter - Nutritional/Metabolic factor glutamicum R]	Corynebacterium

VFG013713(gb|WP_003859752)	DSM	 iron ABC transporter permease heme transporter - Nutritional/Metabolic factor glutamicum ATCC 13032 20300)]	Corynebacterium

VFG013715(gb|WP_010934432)	VFC0272)]	 heme ABC transporter ATP-binding protein heme transporter - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013716(gb|WP_041626280)	VFC0272)]	 heme ABC transporter ATP-binding protein heme transporter - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013717(gb|WP_006769628)	VFC0272)]	 ABC transporter ATP-binding protein heme transporter - Nutritional/Metabolic factor efficiens YS-314]	Corynebacterium

VFG013718(gb|WP_011896674)	VFC0272)]	 heme ABC transporter ATP-binding protein heme transporter - Nutritional/Metabolic factor glutamicum R]	Corynebacterium

VFG013719(gb|WP_011013622)	DSM	 heme ABC transporter ATP-binding protein heme transporter - Nutritional/Metabolic factor glutamicum ATCC 13032 20300)]	Corynebacterium

VFG013721(gb|WP_010934397)	VFC0272)]	 iron-siderophore ABC transporter substrate-binding protein iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013722(gb|WP_011273791)	VFC0272)]	 ABC transporter substrate-binding protein iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013723(gb|WP_010934398)	VFC0272)]	 iron ABC transporter permease iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013724(gb|WP_173362240)	VFC0272)]	 iron ABC transporter permease iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013725(gb|WP_010934399)	VFC0272)]	 iron ABC transporter permease iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013726(gb|WP_049780549)	VFC0272)]	 iron ABC transporter permease iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013727(gb|WP_004566911)	VFC0272)]	 ABC transporter ATP-binding protein iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013728(gb|WP_011273788)	VFC0272)]	 ABC transporter ATP-binding protein iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013729(gb|WP_010934400)	VFC0272)]	 siderophore biosynthesis protein iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013730(gb|WP_010934773)	VFC0272)]	 ABC transporter ATP-binding protein transporter - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013731(gb|WP_005291888)	VFC0272)]	 ABC transporter ATP-binding protein transporter - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013732(gb|WP_006769637)	VFC0272)]	 ABC transporter ATP-binding protein transporter - Nutritional/Metabolic factor efficiens YS-314]	Corynebacterium

VFG013733(gb|WP_003854229)	VFC0272)]	 ABC transporter ATP-binding protein transporter - Nutritional/Metabolic factor glutamicum R]	Corynebacterium

VFG013734(gb|WP_011013698)	DSM	 ABC transporter ATP-binding protein transporter - Nutritional/Metabolic factor glutamicum ATCC 13032 20300)]	Corynebacterium

VFG013736(gb|WP_010934774)	VFC0272)]	 iron chelate uptake ABC transporter family permease subunit transporter - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013737(gb|WP_005325330)	VFC0272)]	 iron chelate uptake ABC transporter family permease subunit transporter - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013738(gb|WP_006769636)	VFC0272)]	 iron ABC transporter permease transporter - Nutritional/Metabolic factor efficiens YS-314]	Corynebacterium

VFG013739(gb|WP_011896757)	VFC0272)]	 iron chelate uptake ABC transporter family permease subunit transporter - Nutritional/Metabolic factor glutamicum R]	Corynebacterium

VFG013740(gb|WP_011013699)	DSM	 iron chelate uptake ABC transporter family permease subunit transporter - Nutritional/Metabolic factor glutamicum ATCC 13032 20300)]	Corynebacterium

VFG013742(gb|WP_010934775)	VFC0272)]	 iron chelate uptake ABC transporter family permease subunit transporter - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013743(gb|WP_005325331)	VFC0272)]	 iron ABC transporter permease transporter - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013744(gb|WP_006769635)	VFC0272)]	 iron ABC transporter permease transporter - Nutritional/Metabolic factor efficiens YS-314]	Corynebacterium

VFG013745(gb|WP_011896758)	VFC0272)]	 iron chelate uptake ABC transporter family permease subunit transporter - Nutritional/Metabolic factor glutamicum R]	Corynebacterium

VFG013746(gb|WP_011013700)	DSM	 iron chelate uptake ABC transporter family permease subunit transporter - Nutritional/Metabolic factor glutamicum ATCC 13032 20300)]	Corynebacterium

VFG013748(gb|WP_010934776)	VFC0272)]	 iron-siderophore ABC transporter substrate-binding protein transporter - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG013749(gb|WP_005291893)	VFC0272)]	 iron-siderophore ABC transporter substrate-binding protein transporter - Nutritional/Metabolic factor jeikeium K411]	Corynebacterium

VFG013750(gb|WP_006769634)	VFC0272)]	 iron-siderophore ABC transporter substrate-binding protein transporter - Nutritional/Metabolic factor efficiens YS-314]	Corynebacterium

VFG013751(gb|WP_011898148)	VFC0272)]	 iron-siderophore ABC transporter substrate-binding protein transporter - Nutritional/Metabolic factor glutamicum R]	Corynebacterium

VFG013752(gb|WP_011015613)	DSM	 iron-siderophore ABC transporter substrate-binding protein transporter - Nutritional/Metabolic factor glutamicum ATCC 13032 20300)]	Corynebacterium

VFG013754(gb|WP_010935052)	VFC0301)]	 MarR family transcriptional regulator toxin repressor DtxR - Regulation diphtheriae NCTC 13129]	Corynebacterium

VFG013755(gb|WP_011273648)	VFC0301)]	 metal-dependent transcriptional regulator toxin repressor DtxR - Regulation jeikeium K411]	Corynebacterium

VFG013756(gb|WP_006767811)	VFC0301)]	 MarR family transcriptional regulator toxin repressor DtxR - Regulation efficiens YS-314]	Corynebacterium

VFG013757(gb|WP_003857371)	VFC0301)]	 MarR family transcriptional regulator toxin repressor DtxR - Regulation glutamicum R]	Corynebacterium

VFG013758(gb|WP_011014753)	DSM	 MarR family transcriptional regulator toxin repressor DtxR - Regulation glutamicum ATCC 13032 20300)]	Corynebacterium

VFG021776(gb|WP_014300987)	VFC0001)]	 fimbrial associated sortase pili - Adherence pseudotuberculosis FRC41]	Corynebacterium

VFG021780(gb|WP_013242729)	VFC0001)]	 fimbrial associated sortase pili - Adherence pseudotuberculosis FRC41]	Corynebacterium

VFG021781(gb|WP_014300978)	VFC0001)]	 SpaD-type pili major subunit SpaD pili - Adherence pseudotuberculosis FRC41]	Corynebacterium

VFG021782(gb|WP_013242727)	VFC0001)]	 fimbrial associated sortase pili - Adherence pseudotuberculosis FRC41]	Corynebacterium

VFG021783(gb|WP_013242758)	VFC0001)]	 SpaH-type pili minorsubunit SpaI pili - Adherence pseudotuberculosis FRC41]	Corynebacterium

VFG021784(gb|WP_013242724)	VFC0001)]	 DUF11 domain-containing protein pilus proteins - Adherence pseudotuberculosis FRC41]	Corynebacterium

VFG021785(gb|WP_013240889)	VFC0235)]	 phospholipase D D - Exotoxin pseudotuberculosis FRC41]	Corynebacterium

VFG021786(gb|WP_013241311)	VFC0272)]	 ABC transporter substrate-binding protein heme transporter - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021787(gb|WP_013241312)	VFC0272)]	 iron ABC transporter permease heme transporter - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021788(gb|WP_013241313)	VFC0272)]	 heme ABC transporter ATP-binding protein heme transporter - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021789(gb|WP_013241843)	VFC0272)]	 ABC transporter substrate-binding protein iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021790(gb|WP_013241844)	VFC0272)]	 iron ABC transporter permease iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021791(gb|WP_013241845)	VFC0272)]	 iron ABC transporter permease iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021792(gb|WP_013241846)	VFC0272)]	 ABC transporter ATP-binding protein iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021793(gb|WP_013241847)	VFC0272)]	 siderophore biosynthesis protein iron uptake and siderophore biosynthesis system - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021794(gb|WP_013240890)	VFC0272)]	 ABC transporter ATP-binding protein transporter - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021795(gb|WP_013240891)	VFC0272)]	 iron chelate uptake ABC transporter family permease subunit transporter - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021796(gb|WP_013240892)	VFC0272)]	 iron chelate uptake ABC transporter family permease subunit transporter - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021797(gb|WP_014300363)	VFC0272)]	 iron-siderophore ABC transporter substrate-binding protein transporter - Nutritional/Metabolic factor pseudotuberculosis FRC41]	Corynebacterium

VFG021798(gb|WP_013242074)	VFC0301)]	 MarR family transcriptional regulator toxin repressor DtxR - Regulation pseudotuberculosis FRC41]	Corynebacterium

VFG044125(gb|WP_010934428)	VFC0272)]	 hypothetical protein heme transporter - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG044126(gb|WP_010934429)	VFC0272)]	 HtaA domain-containing protein heme transporter - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG044127(gb|WP_004566989)	VFC0272)]	 HtaA domain-containing protein heme transporter - Nutritional/Metabolic factor diphtheriae NCTC 13129]	Corynebacterium

VFG050289(gb|WP_010934515)	VFC0001)]	 UPF0182 family protein - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG050290(gb|WP_010934947)	VFC0001)]	 C40 family peptidase - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG050291(gb|WP_014302131)	VFC0001)]	 C40 family peptidase - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG050292(gb|WP_010935564)	VFC0001)]	 CshA/CshB family fibrillar adhesin-related protein - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG050293(gb|WP_010935399)	VFC0315)]	 thioredoxin domain-containing protein - Post-translational modification diphtheriae NCTC 13129]	Corynebacterium

VFG052267(gb|WP_010934066.1)	VFC0001)]	 arabinosyltransferase domain-containing protein - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG052268(gb|WP_035109090.1)	VFC0001)]	 arabinosyltransferase domain-containing protein - Adherence efficiens YS-314]	Corynebacterium

VFG052269(gb|WP_011013456.1)	VFC0001)]	 arabinosyltransferase domain-containing protein - Adherence glutamicum ATCC 13032]	Corynebacterium

VFG052271(gb|WP_044027407.1)	VFC0001)]	 arabinosyltransferase domain-containing protein - Adherence glutamicum R]	Corynebacterium

VFG052272(gb|WP_011272837.1)	VFC0001)]	 arabinosyltransferase domain-containing protein - Adherence jeikeium K411]	Corynebacterium

VFG052273(gb|WP_013240961.1)	VFC0001)]	 arabinosyltransferase domain-containing protein - Adherence pseudotuberculosis FRC41]	Corynebacterium

VFG052274(gb|WP_004567343.1)	VFC0001)]	 beta-(1->2)-arabinofuranosyltransferase - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG052275(gb|WP_006768922.1)	VFC0001)]	 beta-(1->2)-arabinofuranosyltransferase - Adherence efficiens YS-314]	Corynebacterium

VFG052276(gb|WP_011015458.1)	VFC0001)]	 beta-(1->2)-arabinofuranosyltransferase - Adherence glutamicum ATCC 13032]	Corynebacterium

VFG052277(gb|WP_011266023.1)	DSM	 beta-(1->2)-arabinofuranosyltransferase - Adherence glutamicum ATCC 13032 20300)]	Corynebacterium

VFG052278(gb|WP_011898017.1)	VFC0001)]	 beta-(1->2)-arabinofuranosyltransferase - Adherence glutamicum R]	Corynebacterium

VFG052279(gb|WP_041479748.1)	VFC0001)]	 beta-(1->2)-arabinofuranosyltransferase - Adherence pseudotuberculosis FRC41]	Corynebacterium

VFG052280(gb|WP_041628076.1)	VFC0001)]	 alpha-(1-2)-mannopyranosyltransferase MptC - Adherence diphtheriae NCTC 13129]	Corynebacterium

VFG052281(gb|WP_006768076.1)	VFC0001)]	 alpha-(1-2)-mannopyranosyltransferase MptC - Adherence efficiens YS-314]	Corynebacterium

VFG052282(gb|WP_011014937.1)	VFC0001)]	 alpha-(1-2)-mannopyranosyltransferase MptC - Adherence glutamicum ATCC 13032]	Corynebacterium

